rank,name,repository_url,bucket,science_score,project_score,total_citations,category,sub_category,language,owner_login,owner_name,owner_kind,owner_company,owner_website,ecosystems,package_names,monthly_downloads,dependent_repos,dependent_packages,registry_maintainers,stars,archived,days_since_release,days_since_commit,days_since_push,total_committers,past_year_commits,past_year_committers,dds,past_year_dds,issue_maintainers_count,active_maintainers_count,active_maintainers,past_year_issues,past_year_prs,past_year_issues_closed,past_year_prs_merged,advisories,unpatched_advisories,signals,science_html_url
1771,concstats,https://github.com/ropensci/concstats,dead,93.0,8.20849175174038,0,Scientific Software,Peer-reviewed,R,ropensci,rOpenSci,organization,,https://ropensci.org/,cran,concstats,203,0,0,1,7,0,1218,,377,2,0,0,0.004424778761061954,0.0,0,0,"",1,0,0,0,0,0,push:377d release:1218d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/979
1774,JOAN,https://github.com/tud-hri/joan,dormant,95.0,6.20455776256869,0,Scientific Software,Peer-reviewed,Python,tud-hri,Human-Robot Interaction Lab - Delft University of Technology,organization,,,,,0,,,,17,0,,,542,15,0,0,0.6454183266932271,0.0,2,0,"",2,1,2,0,0,0,push:542d commits:0 active_maint:0 closed:3 merged:0,https://science.ecosyste.ms/projects/1256
1775,DESPASITO,https://github.com/santiso-group/despasito,dormant,93.0,8.1886891244442,0,Scientific Software,Peer-reviewed,Python,Santiso-Group,Santiso-Group,organization,,,pypi,despasito,48,1,0,1,22,0,543,,539,4,0,0,0.4110738255033557,0.0,2,0,"",6,5,6,4,0,0,push:539d release:543d commits:0 active_maint:0 closed:11 merged:4,https://science.ecosyste.ms/projects/286
1777,LBR-Stack,https://github.com/lbr-stack/lbr_stack_doc,dormant,98.0,3.1780538303479458,0,Scientific Software,Peer-reviewed,TeX,lbr-stack,lbr-stack,organization,,,,,0,,,,7,0,,,145,2,3,1,0.025000000000000022,0.0,1,1,mhubii,1,1,1,1,0,0,push:145d commits:3 active_maint:1 closed:2 merged:1,https://science.ecosyste.ms/projects/395
1780,findSVI,https://github.com/heli-xu/findsvi,dormant,93.0,8.16763571524637,0,Scientific Software,Peer-reviewed,R,heli-xu,,user,,,cran,findSVI,234,0,0,1,18,0,537,,393,1,6,1,0.0,0.0,2,0,"",1,1,0,0,0,0,push:393d release:537d commits:6 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/612
1783,basilisk,https://github.com/ltla/basilisk,dormant,95.0,6.148468295917647,0,Scientific Software,Peer-reviewed,R,LTLA,Aaron Lun,user,@Genentech,,,,0,,,,29,0,,,264,12,3,2,0.08316831683168313,0.33333333333333337,1,0,"",3,1,3,1,0,0,push:264d commits:3 active_maint:0 closed:4 merged:1,https://science.ecosyste.ms/projects/1351
1788,SBIAX,https://github.com/homerjed/sbiax,dormant,93.0,8.114922974204593,0,Scientific Software,Peer-reviewed,Python,homerjed,Jed Homer,user,,homerjed.github.io,pypi,sbiax,87,0,0,1,23,0,422,,275,2,0,0,0.0331125827814569,0.0,1,0,"",9,15,8,14,0,0,push:275d release:422d commits:0 active_maint:0 closed:23 merged:14,https://science.ecosyste.ms/projects/317
1791,strandCheckR,https://github.com/uofabioinformaticshub/strandcheckr,dormant,98.0,3.091042453358316,0,Scientific Software,Peer-reviewed,R,UofABioinformaticsHub,"University of Adelaide, Bioinformatics Hub",organization,,https://www.adelaide.edu.au/bioinformatics-hub/,bioconductor,strandCheckR,0,0,0,1,1,0,464,,90,12,6,2,0.36140350877192984,0.33333333333333337,1,0,"",1,0,1,0,0,0,push:90d release:464d commits:6 active_maint:0 closed:1 merged:0,https://science.ecosyste.ms/projects/2654
1797,SIMsalabim,https://github.com/kostergroup/simsalabim,dormant,95.0,6.068425588244111,0,Scientific Software,Peer-reviewed,Pascal,kostergroup,,user,University of Groningen,koster-group.nl,,,0,,,,85,0,,,27,6,9,1,0.6506024096385542,0.0,2,0,"",1,8,0,0,0,0,push:27d commits:9 active_maint:0 closed:8 merged:0,https://science.ecosyste.ms/projects/1606
1799,FixedPointFinder,https://github.com/mattgolub/fixed-point-finder,dormant,95.0,6.059123195581797,0,Scientific Software,Peer-reviewed,Python,mattgolub,Matt Golub,user,University of Washington,homes.cs.washington.edu/~mgolub/,,,0,,,,108,0,,,730,4,0,0,0.04878048780487809,0.0,1,0,"",2,1,0,0,0,0,push:730d commits:0 active_maint:0 closed:1 merged:0,https://science.ecosyste.ms/projects/2730
1800,gcamfaostat,https://github.com/jgcri/gcamfaostat,dormant,98.0,3.044522437723423,0,Scientific Software,Peer-reviewed,R,JGCRI,Joint Global Change Research Institute,organization,,https://www.pnnl.gov/projects/jgcri,,,0,,,,16,0,,,539,1,0,0,0.0,0.0,2,0,"",6,3,0,3,0,0,push:539d commits:0 active_maint:0 closed:3 merged:3,https://science.ecosyste.ms/projects/732
1801,starry_process,https://github.com/rodluger/starry_process,dead,93.0,8.03268487596762,0,Scientific Software,Peer-reviewed,Python,rodluger,Rodrigo Luger,user,Flatiron Institute,luger.dev,pypi,starry-process,33,1,0,1,19,0,1941,,695,4,0,0,0.0625,0.0,2,0,"",1,1,0,0,0,0,push:695d release:1941d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1836
1806,iRF,https://github.com/sumbose/irf,dead,95.0,6.0112671744041615,0,Scientific Software,Peer-reviewed,R,sumbose,Sumanta Basu,user,Cornell University,faculty.bscb.cornell.edu/~basu/,,,0,,,,48,0,,,1976,8,0,0,0.5733333333333333,0.0,1,0,"",1,0,0,0,0,0,push:1976d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2703
1807,One4All,https://github.com/moore-institute-4-plastic-pollution-res/one4all,dead,93.0,8.010359588919783,0,Scientific Software,Peer-reviewed,R,Moore-Institute-4-Plastic-Pollution-Res,Moore Institute for Plastic Pollution Research,organization,,mooreplasticresearch.org,cran,One4All,250,0,0,1,4,0,758,,744,3,0,0,0.28,0.0,2,0,"",1,0,0,0,0,0,push:744d release:758d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/594
1810,AstroPaint,https://github.com/syasini/astropaint,dead,95.0,5.996452088619021,0,Scientific Software,Peer-reviewed,Jupyter Notebook,syasini,Siavash Yasini,user,Fanatics Inc,siavashyasini.com,,,0,,,,50,0,,,91,6,0,0,0.029490616621983934,0.0,2,0,"",1,2,0,0,0,0,push:91d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2062
1811,MACE,https://github.com/silkemaes/mace,dormant,98.0,2.995732273553991,0,Scientific Software,Peer-reviewed,Jupyter Notebook,silkemaes,Silke Maes,user,KU Leuven - Institute for Astronomy,https://fys.kuleuven.be/ster/staff/phd-students/silke-maes,,,0,,,,6,0,,,482,5,0,0,0.02604166666666663,0.0,1,0,"",9,8,9,5,0,0,push:482d commits:0 active_maint:0 closed:14 merged:5,https://science.ecosyste.ms/projects/222
1813,inAccessMod,https://github.com/unige-geohealth/inaccessmod,dormant,98.0,2.9957322735539913,0,Scientific Software,Peer-reviewed,R,unige-geohealth,Université de Genève - GeoHealth ,organization,,www.unige.ch/geohealth,,,0,,,,11,0,,,265,2,5,1,0.009036144578313254,0.0,1,0,"",3,0,2,0,0,0,push:265d commits:5 active_maint:0 closed:2 merged:0,https://science.ecosyste.ms/projects/877
1817,SynxFlow,https://github.com/synxflow/synxflow,dormant,95.0,5.98141421125448,0,Scientific Software,Peer-reviewed,C++,SynxFlow,,user,,,,,0,,,,76,0,,,75,7,1,1,0.30817610062893086,0.0,2,0,"",4,2,1,1,0,0,push:75d commits:1 active_maint:0 closed:2 merged:1,https://science.ecosyste.ms/projects/80
1820,FNFT,https://github.com/fastnft/fnft,dormant,95.0,5.953243334287785,0,Scientific Software,Peer-reviewed,C,FastNFT,FastNFT,organization,,,,,0,,,,53,0,,,42,7,0,0,0.566607460035524,0.0,1,1,ffischer7,0,2,0,1,0,0,push:42d commits:0 active_maint:1 closed:1 merged:1,https://science.ecosyste.ms/projects/2877
1821,cartoee,https://github.com/kmarkert/cartoee,dead,93.0,7.937374696163296,0,Scientific Software,Peer-reviewed,Python,KMarkert,Kel Markert,user,@google,https://kmarkert.github.io,pypi,cartoee,55,0,0,1,48,0,2739,,2739,1,0,0,0.0,0.0,1,0,"",1,0,0,0,0,0,push:2739d release:2739d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2670
1823,bioLEC,https://github.com/geodels/biolec,dead,95.0,5.918893854273147,0,Scientific Software,Peer-reviewed,Jupyter Notebook,Geodels,GEOdels,organization,,www.earthcolab.org,pypi,biolec,30,0,0,1,4,1,2625,,2538,3,0,0,0.06611570247933884,0.0,0,0,"",0,0,0,0,0,0,archived push:2538d release:2625d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2503
1827,egtplot,https://github.com/mirzaevinom/egtplot,dormant,93.0,7.90100705199242,0,Scientific Software,Peer-reviewed,Jupyter Notebook,mirzaevinom,Inom Mirzaev,user,Twitter Inc,mirzaevinom.github.io,pypi,egtplot,16,1,0,1,52,0,2984,,431,3,0,0,0.2777777777777778,0.0,0,0,"",0,1,0,1,0,0,push:431d release:2984d commits:0 active_maint:0 closed:1 merged:1,https://science.ecosyste.ms/projects/2834
1828,ExaFMM,https://github.com/exafmm/exafmm-t,dead,95.0,5.8998973535824915,0,Scientific Software,Peer-reviewed,C++,exafmm,exafmm,organization,,,,,0,,,,83,0,,,1785,5,0,0,0.19999999999999996,0.0,1,0,"",1,1,0,0,0,0,push:1785d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1877
1830,helios,https://github.com/jgcri/helios,dormant,98.0,2.8903717578961645,0,Scientific Software,Peer-reviewed,R,JGCRI,Joint Global Change Research Institute,organization,,https://www.pnnl.gov/projects/jgcri,,,0,,,,3,0,,,63,6,1,1,0.2222222222222222,0.0,2,0,"",0,1,0,1,0,0,push:63d commits:1 active_maint:0 closed:1 merged:1,https://science.ecosyste.ms/projects/822
1831,SimuPy Flight Vehicle Toolkit,https://github.com/nasa/simupy-flight,dormant,95.0,5.886104031450156,0,Scientific Software,Peer-reviewed,Python,nasa,NASA,organization,,https://github.com/nasa/nasa.github.io/blob/master/docs/INSTRUCTIONS.md,,,0,,,,105,0,,,587,4,0,0,0.6097560975609756,0.0,0,0,"",1,2,1,2,0,0,push:587d commits:0 active_maint:0 closed:3 merged:2,https://science.ecosyste.ms/projects/1462
1835,The SuiteSparse Matrix Collection Website Interface,https://github.com/scottkolo/suitesparse-matrix-collection-website,dormant,95.0,5.863631175598098,0,Scientific Software,Peer-reviewed,Ruby,ScottKolo,Scott Kolodziej,user,,,,,0,,,,25,0,,,420,11,0,0,0.24927953890489918,0.0,2,0,"",1,10,0,3,0,0,push:420d commits:0 active_maint:0 closed:6 merged:3,https://science.ecosyste.ms/projects/2635
1839,RHRT,https://github.com/vblesius/rhrt,dead,93.0,7.846198815497425,0,Scientific Software,Peer-reviewed,HTML,,,,,,cran,RHRT,212,0,0,1,4,0,1857,,595,2,0,0,0.002949852507374673,0.0,1,0,"",1,0,0,0,0,0,push:595d release:1857d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1724
1846,Vizumap,https://github.com/lydialucchesi/vizumap,dormant,95.0,5.834810737062606,0,Scientific Software,Peer-reviewed,R,lydialucchesi,Lydia Lucchesi,user,Australian National University,,,,0,,,,61,0,,,402,6,0,0,0.4125,0.0,2,0,"",2,0,2,0,0,0,push:402d commits:0 active_maint:0 closed:2 merged:0,https://science.ecosyste.ms/projects/1960
1849,easyaccess,https://github.com/mgckind/easyaccess,dead,95.0,5.817111159963204,0,Scientific Software,Peer-reviewed,Python,mgckind,Matias Carrasco Kind,user,Gies College of Business,matias-ck.com,,,0,,,,15,0,,,1500,7,0,0,0.2875,0.0,3,0,"",1,1,0,0,0,0,push:1500d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2669
1850,vcftoolz,https://github.com/cfsan-biostatistics/vcftoolz,dead,93.0,7.8119734296220225,0,Scientific Software,Peer-reviewed,Python,CFSAN-Biostatistics,CFSAN (Center for Food Safety and Applied Nutrition),organization,,https://www.fda.gov/about-fda/fda-organization/center-food-safety-and-applied-nutrition-cfsan,pypi,vcftoolz,62,1,0,2,12,1,1154,,28,2,2,1,0.14942528735632188,0.0,0,0,"",0,1,0,0,0,0,archived push:28d release:1154d commits:2 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2620
1854,growR,https://github.com/kuadrat/growr,dormant,93.0,7.763021309018518,0,Scientific Software,Peer-reviewed,R,kuadrat,,user,,,cran,growR,195,0,0,1,4,0,798,,700,1,0,0,0.0,0.0,1,0,"",3,0,1,0,0,0,push:700d release:798d commits:0 active_maint:0 closed:1 merged:0,https://science.ecosyste.ms/projects/829
1858,CESAR-P,https://github.com/hues-platform/cesar-p-core,dormant,93.0,7.721348612617949,0,Scientific Software,Peer-reviewed,HTML,hues-platform,HUES Platform,organization,,,pypi,cesar-p,45,1,0,1,16,0,1065,,1065,3,0,0,0.22916666666666663,0.0,0,0,"",1,0,1,0,0,0,push:1065d release:1065d commits:0 active_maint:0 closed:1 merged:0,https://science.ecosyste.ms/projects/1369
1860,RNMC,https://github.com/blaugroup/rnmc,dormant,95.0,5.717027701406222,0,Scientific Software,Peer-reviewed,C++,BlauGroup,BlauGroup,organization,,,,,0,,,,23,0,,,597,16,0,0,0.6386036960985626,0.0,3,0,"",3,7,3,7,0,0,push:597d commits:0 active_maint:0 closed:10 merged:7,https://science.ecosyste.ms/projects/350
1865,CosmicProfiles,https://github.com/tibordome/cosmic_profiles,dead,95.0,5.703782474656201,0,Scientific Software,Peer-reviewed,Cython,tibordome,Tibor Dome,user,Septentrio,,"conda,pypi","cosmic_profiles,cosmic-profiles",24,0,0,1,4,0,1173,,1171,2,0,0,0.0030211480362537513,0.0,1,0,"",1,0,0,0,0,0,push:1171d release:1173d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1133
1866,Syd,https://github.com/landoskape/syd,dormant,93.0,7.7025561132685825,0,Scientific Software,Peer-reviewed,Python,landoskape,Andrew Landau,user,University College London,,pypi,syd,80,1,0,1,30,0,380,,129,1,6,1,0.0,0.0,1,0,"",3,19,2,15,0,0,push:129d release:380d commits:6 active_maint:0 closed:17 merged:15,https://science.ecosyste.ms/projects/10
1867,SneakerNet,https://github.com/lskatz/sneakernet,dormant,95.0,5.700443573390686,0,Scientific Software,Peer-reviewed,Perl,lskatz,Lee Katz,user,CDC (work) + personal projects,https://lskatz.github.io,,,0,,,,12,0,,,605,13,0,0,0.3830687830687831,0.0,1,0,"",1,1,0,1,0,0,push:605d commits:0 active_maint:0 closed:1 merged:1,https://science.ecosyste.ms/projects/1917
1868,netroles,https://github.com/muellerj2/netroles,dormant,100.0,0.6931471805599453,0,Scientific Software,Peer-reviewed,Java,muellerj2,,user,,,,,0,,,,0,0,,,93,2,20,1,0.4460431654676259,0.0,1,0,"",0,37,0,21,0,0,push:93d commits:0 active_maint:0 closed:25 merged:21,https://science.ecosyste.ms/projects/862
1870,"Sepia, a taxonomy oriented read classifier in Rust",https://github.com/hcdenbakker/sepia,dormant,95.0,5.683579767338681,0,Scientific Software,Peer-reviewed,Rust,hcdenbakker,Henk den Bakker,user,"Center for Food Safety, University of Georgia",,,,0,,,,46,0,,,230,7,5,1,0.37735849056603776,0.0,2,0,"",1,1,0,1,0,0,push:230d commits:5 active_maint:0 closed:1 merged:1,https://science.ecosyste.ms/projects/1650
1871,COLNA,https://github.com/ibm/complex-linear-network-analyzer,dead,93.0,7.67786350067821,0,Scientific Software,Peer-reviewed,Python,IBM,International Business Machines,organization,,https://www.ibm.com/opensource/,pypi,complex-linear-network-analyzer,34,1,0,1,7,1,2347,,1949,6,0,0,0.10526315789473684,0.0,0,0,"",0,0,0,0,0,0,archived push:1949d release:2347d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2290
1872,PYroMat,https://github.com/chmarti1/pyromat,dormant,95.0,5.673323267171493,0,Scientific Software,Peer-reviewed,Python,chmarti1,Chris Martin,user,Penn State University,http://sites.psu.edu/cmartin,,,0,,,,82,0,,,4,3,3,1,0.19762845849802368,0.0,2,0,"",14,2,9,0,0,0,push:4d commits:3 active_maint:0 closed:11 merged:0,https://science.ecosyste.ms/projects/1349
1873,Semi-Automatic Classification Plugin,https://github.com/semiautomaticgit/semiautomaticclassificationplugin,dormant,93.0,7.65254569269392,0,Scientific Software,Peer-reviewed,Python,semiautomaticgit,Luca Congedo,user,,https://fromgistors.blogspot.com,,,0,,,,166,0,,,62,16,11,4,0.1876923076923077,0.2727272727272727,1,0,"",13,1,5,0,0,0,push:62d commits:11 active_maint:0 closed:5 merged:0,https://science.ecosyste.ms/projects/1788
1875,PsiRESP,https://github.com/lilyminium/psiresp,dead,93.0,7.635303886259415,0,Scientific Software,Peer-reviewed,Python,lilyminium,Lily Wang,user,"@OpenForceField, @MDAnalysis",,"pypi,conda","psiresp,psiresp-base",26,1,1,1,32,0,1578,,1161,1,0,0,0.0,0.0,1,0,"",1,0,0,0,0,0,push:1161d release:1578d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1527
1884,tightbinder,https://github.com/alejandrojuria/tightbinder,dormant,93.0,7.566311014772463,0,Scientific Software,Peer-reviewed,Python,alejandrojuria,,user,,https://alejandrojuria.github.io/,pypi,tightbinder,22,0,0,1,22,0,930,,282,4,4,1,0.02493765586034913,0.0,0,0,"",1,0,1,0,0,0,push:282d release:930d commits:4 active_maint:0 closed:1 merged:0,https://science.ecosyste.ms/projects/842
1888,DNAtools,https://github.com/mikldk/dnatools,dormant,93.0,7.549609165154532,0,Scientific Software,Peer-reviewed,R,mikldk,Mikkel Meyer Andersen,user,,,cran,DNAtools,376,2,1,1,0,0,1596,,237,5,1,1,0.16091954022988508,0.0,0,0,"",0,0,0,0,0,0,push:237d release:1596d commits:1 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2333
1889,lintsampler,https://github.com/aneeshnaik/lintsampler,dormant,93.0,7.548555979169873,0,Scientific Software,Peer-reviewed,Python,aneeshnaik,Aneesh Naik,user,,https://aneeshnaik.github.io/,pypi,lintsampler,72,0,0,1,17,0,673,,3,2,0,0,0.21014492753623193,0.0,2,0,"",2,2,1,1,0,0,push:3d release:673d commits:0 active_maint:0 closed:3 merged:1,https://science.ecosyste.ms/projects/469
1892,ComFiT,https://github.com/vidarsko/comfit,dormant,95.0,5.529429087511423,0,Scientific Software,Peer-reviewed,Jupyter Notebook,vidarsko,Vidar Skogvoll,user,,,,,0,,,,16,0,,,177,9,1,1,0.3499616270145818,0.0,3,0,"",17,0,8,0,0,0,push:177d commits:1 active_maint:0 closed:8 merged:0,https://science.ecosyste.ms/projects/646
1893,Disimpy,https://github.com/kerkelae/disimpy,dormant,93.0,7.528331766707247,0,Scientific Software,Peer-reviewed,Python,kerkelae,Leevi,user,,,pypi,disimpy,13,1,0,1,30,0,1149,,635,4,0,0,0.04972375690607733,0.0,2,0,"",3,0,1,0,0,0,push:635d release:1149d commits:0 active_maint:0 closed:1 merged:0,https://science.ecosyste.ms/projects/2150
1894,activAnalyzer,https://github.com/pydemull/activanalyzer,dormant,93.0,7.525100746125801,0,Scientific Software,Peer-reviewed,R,pydemull,Pierre-Yves de Müllenheim,user,IFEPSA-UCO,https://pydemull.github.io/website-quarto/,cran,activAnalyzer,308,0,0,1,4,0,675,,496,1,0,0,0.0,0.0,1,0,"",1,5,1,5,0,0,push:496d release:675d commits:0 active_maint:0 closed:6 merged:5,https://science.ecosyste.ms/projects/1314
1896,Dimensionally Aligned Signal Projection Algorithms Library,https://github.com/ornl/dasp-stacker,dormant,98.0,2.4849066497880004,0,Scientific Software,Peer-reviewed,Python,ORNL,Oak Ridge National Laboratory,organization,,http://software.ornl.gov,,,0,,,,4,0,,,605,3,0,0,0.30000000000000004,0.0,0,0,"",0,1,0,1,0,0,push:605d commits:0 active_maint:0 closed:1 merged:1,https://science.ecosyste.ms/projects/369
1897,mamonca,https://github.com/samwaseda/mamonca,dormant,95.0,5.480638923341991,0,Scientific Software,Peer-reviewed,Jupyter Notebook,samwaseda,Sam Dareska,user,Sam and his funny friends,http://www.sams-studio.com,pypi,mamonca,18,1,0,1,2,0,772,,347,4,1,1,0.016901408450704203,0.0,1,1,samwaseda,0,7,0,5,0,0,push:347d release:772d commits:1 active_maint:1 closed:5 merged:5,https://science.ecosyste.ms/projects/542
1899,wbacon,https://github.com/tobiasschoch/wbacon,dormant,93.0,7.465082736399548,0,Scientific Software,Peer-reviewed,C,tobiasschoch,Tobias Schoch,user,University of Applied Sciences Northwestern Switzerland,schoch.website,cran,wbacon,579,1,1,1,3,0,453,,443,1,0,0,0.0,0.0,0,0,"",1,0,1,0,0,0,push:443d release:453d commits:0 active_maint:0 closed:1 merged:0,https://science.ecosyste.ms/projects/1870
1900,PyBox,https://github.com/loftytopping/pybox,dead,95.0,5.459585514144159,0,Scientific Software,Peer-reviewed,Python,loftytopping,David Topping,user,Currently University of Manchester,http://davidtoppingsci.com/,,,0,,,,41,0,,,2095,5,0,0,0.22869955156950672,0.0,1,0,"",1,0,0,0,0,0,push:2095d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2788
1904,Riroriro,https://github.com/wvanzeist/riroriro,dormant,93.0,7.438971592395862,0,Scientific Software,Peer-reviewed,Python,wvanzeist,Wouter van Zeist,user,,,pypi,riroriro,19,1,0,1,28,0,1863,,398,3,1,1,0.012422360248447228,0.0,1,0,"",1,0,0,0,0,0,push:398d release:1863d commits:1 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1958
1906,pfsspy,https://github.com/dstansby/pfsspy,dead,95.0,5.41610040220442,0,Scientific Software,Peer-reviewed,Python,dstansby,David Stansby,user,UCL,https://www.davidstansby.com,,,0,,,,46,1,,,1071,5,0,0,0.06871345029239762,0.0,1,0,"",0,0,0,0,0,0,archived push:1071d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2085
