rank,name,repository_url,bucket,science_score,project_score,total_citations,category,sub_category,language,owner_login,owner_name,owner_kind,owner_company,owner_website,ecosystems,package_names,monthly_downloads,dependent_repos,dependent_packages,registry_maintainers,stars,archived,days_since_release,days_since_commit,days_since_push,total_committers,past_year_commits,past_year_committers,dds,past_year_dds,issue_maintainers_count,active_maintainers_count,active_maintainers,past_year_issues,past_year_prs,past_year_issues_closed,past_year_prs_merged,advisories,unpatched_advisories,signals,science_html_url
821,ndsplines,https://github.com/kb-press/ndsplines,active,93.0,14.248087463894231,0,Scientific Software,Peer-reviewed,Python,kb-press,kb-press,organization,,,pypi,ndsplines,8184,10,2,2,36,0,352,,269,4,9,3,0.3474025974025974,0.5555555555555556,2,2,"ixjlyons,sixpearls",3,32,0,10,0,0,push:269d release:352d commits:7 active_maint:2 closed:22 merged:10,https://science.ecosyste.ms/projects/2410
822,The Basic Model Interface 2.0,https://github.com/csdms/bmi,dormant,100.0,7.244227515603351,0,Scientific Software,Peer-reviewed,TeX,csdms,Community Surface Dynamics Modeling System,organization,,http://csdms.colorado.edu,,,0,,,,56,0,,,17,14,5,1,0.48554913294797686,0.0,4,2,"mdpiper,PhilMiller",1,18,0,4,0,0,push:17d commits:5 active_maint:2 closed:5 merged:4,https://science.ecosyste.ms/projects/2184
823,scikit-eo,https://github.com/yotarazona/scikit-eo,active,95.0,12.243599617420895,0,Scientific Software,Peer-reviewed,Python,yotarazona,Yonatan Tarazona,user,,,pypi,scikeo,141,0,0,3,251,0,650,,71,9,71,3,0.06227758007117434,0.028169014084507005,2,0,"",1,2,1,2,0,0,push:71d release:650d commits:71 active_maint:0 closed:3 merged:2,https://science.ecosyste.ms/projects/593
824,pyneqsys,https://github.com/bjodah/pyneqsys,dormant,93.0,14.240129717075405,0,Scientific Software,Peer-reviewed,Python,bjodah,Bjorn,user,,,"conda,pypi",pyneqsys,14687,11,1,1,53,0,1441,,82,2,3,1,0.017241379310344862,0.0,1,1,bjodah,0,1,0,1,0,0,push:82d release:1441d commits:3 active_maint:1 closed:1 merged:1,https://science.ecosyste.ms/projects/2928
825,StreamGen,https://github.com/infineon/streamgen,active,98.0,9.24009333012553,0,Scientific Software,Peer-reviewed,Python,Infineon,Infineon,organization,,https://www.infineon.com,pypi,streamgen,302,0,0,1,15,0,344,,104,4,25,3,0.06034482758620685,0.24,0,0,"",1,1,1,1,0,0,push:104d release:344d commits:21 active_maint:0 closed:2 merged:1,https://science.ecosyste.ms/projects/362
826,CoastSeg,https://github.com/satelliteshorelines/coastseg,active,95.0,12.234854446955627,0,Scientific Software,Peer-reviewed,Jupyter Notebook,SatelliteShorelines,SatelliteShorelines,organization,,,pypi,"coastseg,coastseg-beta-package",495,0,0,1,90,0,399,,56,5,47,1,0.23997709049255445,0.0,6,3,"2320sharon,Cjanda12,sharonbatiste",8,10,5,8,0,0,push:56d release:399d commits:47 active_maint:3 closed:13 merged:8,https://science.ecosyste.ms/projects/617
827,FitSNAP,https://github.com/fitsnap/fitsnap,active,95.0,12.230101623329535,0,Scientific Software,Peer-reviewed,Python,FitSNAP,FitSNAP,organization,,,"go,pypi,conda","github.com/FitSNAP/FitSNAP,github.com/fitsnap/fitsnap,fitsnap3",40,1,0,2,188,0,1130,,286,24,14,4,0.5792630676949443,0.5714285714285714,3,2,"megmcca,mitwood",1,12,0,5,0,0,push:286d release:1130d commits:14 active_maint:2 closed:6 merged:5,https://science.ecosyste.ms/projects/1188
828,Pybehave,https://github.com/tne-lab/py-behav-box-v2,dormant,100.0,7.22983877815125,0,Scientific Software,Peer-reviewed,Python,tne-lab,Translational NeuroEngineering Laboratory,organization,,tnelab.org,pypi,pybehave,22,0,0,1,5,0,799,,189,5,0,0,0.05818181818181822,0.0,0,0,"",5,0,3,0,0,0,push:189d release:799d commits:0 active_maint:0 closed:3 merged:0,https://science.ecosyste.ms/projects/658
829,Seaduck,https://github.com/macekuailv/seaduck,active,95.0,12.227051051915366,0,Scientific Software,Peer-reviewed,Python,MaceKuailv,,user,,,pypi,seaduck,1477,0,0,3,16,0,491,,6,7,50,5,0.20610687022900764,0.48,2,2,"MaceKuailv,ThomasHaine",3,14,2,5,0,0,push:6d release:491d commits:36 active_maint:2 closed:10 merged:5,https://science.ecosyste.ms/projects/888
830,scholarly,https://github.com/scholarly-python-package/scholarly,dormant,77.0,30.226145987875125,0,,,Python,scholarly-python-package,scholarly-python-package,organization,,,"pypi,conda",scholarly,116076,252,16,4,1876,0,1291,,128,41,2,2,0.6094032549728752,0.5,2,0,"",6,3,0,0,0,0,push:128d release:1291d commits:2 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/52347
831,TRUNAJOD,https://github.com/dpalmasan/trunajod2.0,unknown,95.0,12.22316572295635,0,Scientific Software,Peer-reviewed,Python,dpalmasan,Diego Palma,user,Meta,https://dpalmasan.github.io/website/,pypi,trunajod,517,1,0,1,30,0,1936,,1787,8,0,0,0.4453781512605042,0.0,1,0,"",0,0,0,0,0,0,push:1787d release:1936d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1912
832,PyOrthanc,https://github.com/gacou54/pyorthanc,dormant,93.0,14.216244491696537,0,Scientific Software,Peer-reviewed,Python,gacou54,Gabriel Couture,user,IUCPQ - Centre de recherche de l'Institut universitaire de cardiologie et de pneumologie de Québec-Université Laval,,pypi,pyorthanc,4870,3,1,2,66,0,381,,80,6,3,2,0.12709832134292565,0.33333333333333337,2,2,"gacou54,ylemarechal",2,13,0,9,0,0,push:80d release:381d commits:3 active_maint:2 closed:9 merged:9,https://science.ecosyste.ms/projects/278
833,PyFstat,https://github.com/pyfstat/pyfstat,active,95.0,12.20388024397326,0,Scientific Software,Peer-reviewed,Python,PyFstat,PyFstat,organization,,,"pypi,conda",pyfstat,188,1,0,3,54,0,428,,128,12,36,3,0.5192620727075421,0.5,3,2,"dbkeitel,maferrerma",1,14,0,12,0,0,push:128d release:428d commits:19 active_maint:2 closed:12 merged:12,https://science.ecosyste.ms/projects/1935
834,Kinetic.jl,https://github.com/vavrines/kinetic.jl,dormant,100.0,7.200424892944957,0,Scientific Software,Peer-reviewed,Julia,vavrines,Tianbai Xiao,user,,https://xiaotianbai.com,julia,Kinetic,0,0,1,0,149,0,1147,,53,5,5,1,0.013353115727002929,0.0,1,0,"",1,0,1,0,0,0,push:53d release:1147d commits:5 active_maint:0 closed:1 merged:0,https://science.ecosyste.ms/projects/1857
835,unifir,https://github.com/ropensci/unifir,unknown,98.0,9.197255132427527,0,Scientific Software,Peer-reviewed,R,ropensci,rOpenSci,organization,,https://ropensci.org/,cran,unifir,326,1,1,1,30,0,910,,910,1,0,0,0.0,0.0,1,0,"",0,0,0,0,0,0,push:910d release:910d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1517
836,TopoPyScale,https://github.com/arcticsnow/topopyscale,active,95.0,12.193898844598465,0,Scientific Software,Peer-reviewed,Python,ArcticSnow,Simon Filhol,user,University of Oslo,,"go,pypi","github.com/ArcticSnow/TopoPyScale,topopyscale,github.com/arcticsnow/topopyscale",266,0,0,1,63,0,330,,28,11,138,4,0.3136729222520107,0.48550724637681164,4,2,"ArcticSnow,joelfiddes",7,4,4,3,0,0,push:28d release:330d commits:138 active_maint:2 closed:7 merged:3,https://science.ecosyste.ms/projects/1092
837,PeleLMeX,https://github.com/amrex-combustion/pelelmex,active,100.0,7.187657164114956,0,Scientific Software,Peer-reviewed,C++,AMReX-Combustion,AMReX-Combustion,organization,,https://amrex-combustion.github.io/,,,0,,,,62,0,,,29,28,100,15,0.4051094890510949,0.75,5,2,"baperry2,SreejithNREL",4,81,1,51,0,0,push:29d commits:93 active_maint:2 closed:61 merged:51,https://science.ecosyste.ms/projects/933
838,Pycashier,https://github.com/brocklab/pycashier,dead,100.0,7.1853870155804165,0,Scientific Software,Peer-reviewed,Python,brocklab,brocklab,organization,,http://www.brocklab.com/,"conda,pypi",pycashier,53,1,0,1,4,0,1300,,637,3,0,0,0.02020202020202022,0.0,1,0,"",1,0,0,0,0,0,push:637d release:1300d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/423
839,CR-Sparse,https://github.com/carnotresearch/cr-sparse,unknown,98.0,9.179881164491475,0,Scientific Software,Peer-reviewed,Jupyter Notebook,carnotresearch,Carnot Research Pvt. Ltd.,organization,,https://www.carnotresearch.com/,"pypi,go","cr-sparse,github.com/carnotresearch/cr-sparse",47,2,0,1,103,0,1017,,1017,2,0,0,0.0009699321047527132,0.0,2,0,"",0,0,0,0,0,0,push:1017d release:1017d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1674
840,Plonk,https://github.com/dmentipl/plonk,dormant,98.0,9.175748927206563,0,Scientific Software,Peer-reviewed,Python,dmentipl,Daniel Mentiplay,user,Bureau of Meteorology,https://danielmentiplay.com,"pypi,conda",plonk,103,1,0,1,39,0,1751,,730,2,0,0,0.0009606147934678733,0.0,1,0,"",0,2,0,0,0,0,push:730d release:1751d commits:0 active_maint:0 closed:2 merged:0,https://science.ecosyste.ms/projects/2378
841,libfmp,https://github.com/meinardmueller/libfmp,dormant,93.0,14.148727501864814,0,Scientific Software,Peer-reviewed,Python,meinardmueller,Meinard Mueller,user,International Audio Laboratories Erlangen,https://www.audiolabs-erlangen.de/fau/professor/mueller,pypi,libfmp,1255,7,4,3,210,0,897,,499,8,7,3,0.38,0.5714285714285714,0,0,"",0,1,0,1,0,0,push:499d release:897d commits:7 active_maint:0 closed:1 merged:1,https://science.ecosyste.ms/projects/1824
842,PyUoI,https://github.com/bouchardlab/pyuoi,active,98.0,9.131297164635729,0,Scientific Software,Peer-reviewed,Python,BouchardLab,Bouchard Lab GitHub,organization,,https://bouchardlab.lbl.gov/,"conda,pypi",pyuoi,13,1,0,2,15,0,1598,,26,15,0,0,0.5754527162977867,0.0,4,0,"",0,0,0,0,0,0,push:26d release:1598d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2365
843,GGLasso - a Python package for General Graphical Lasso computation,https://github.com/fabian-sp/gglasso,dormant,95.0,12.11461503504134,0,Scientific Software,Peer-reviewed,Python,fabian-sp,,user,TUM,,"pypi,conda",gglasso,1009,2,2,1,41,0,517,,30,5,9,1,0.3264781491002571,0.0,2,1,fabian-sp,1,1,1,1,0,0,push:30d release:517d commits:9 active_maint:1 closed:2 merged:1,https://science.ecosyste.ms/projects/1666
844,cortecs,https://github.com/arjunsavel/cortecs,unknown,100.0,7.1049654482698426,0,Scientific Software,Peer-reviewed,Python,arjunsavel,Arjun Savel,user,@astroumd,https://www.arjunsavel.com,pypi,cortecs,28,0,0,1,4,0,725,,719,3,0,0,0.005698005698005715,0.0,2,0,"",0,0,0,0,0,0,push:719d release:725d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/546
845,Quail,https://github.com/contextlab/quail,active,95.0,12.104759483829685,0,Scientific Software,Peer-reviewed,Python,ContextLab,Contextual Dynamics Laboratory,organization,,http://www.context-lab.com,pypi,quail,58,1,0,1,21,0,995,,231,10,26,1,0.2942430703624733,0.0,4,0,"",0,0,0,0,0,0,push:231d release:995d commits:26 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2978
846,Dnaapler,https://github.com/gbouras13/dnaapler,active,95.0,12.10171163020543,0,Scientific Software,Peer-reviewed,Python,gbouras13,George Bouras,user,,,pypi,dnaapler,230,0,0,1,141,0,343,,30,7,15,2,0.08955223880597019,0.06666666666666665,1,1,gbouras13,3,5,2,3,0,0,push:30d release:343d commits:15 active_maint:1 closed:6 merged:3,https://science.ecosyste.ms/projects/872
847,kalepy,https://github.com/lzkelley/kalepy,dead,95.0,12.097150238305986,0,Scientific Software,Peer-reviewed,Python,lzkelley,Luke Zoltan Kelley,user,,www.lzkelley.com,pypi,kalepy,583,3,3,1,67,0,1165,,1165,4,0,0,0.3387622149837134,0.0,1,0,"",0,1,0,0,0,0,push:1165d release:1165d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1999
848,portalr,https://github.com/weecology/portalr,dormant,95.0,12.089808455843059,0,Scientific Software,Peer-reviewed,R,weecology,Weecology,organization,,http://weecology.org,cran,portalr,850,5,0,1,12,0,395,,182,13,6,1,0.5532591414944357,0.0,8,1,gmyenni,2,5,2,4,0,0,push:182d release:395d commits:6 active_maint:1 closed:6 merged:4,https://science.ecosyste.ms/projects/2674
849,`SimilaritySearch.jl`,https://github.com/sadit/similaritysearch.jl,active,98.0,9.084323531392695,0,Scientific Software,Peer-reviewed,Julia,sadit,Eric S. Tellez,user,CONACYT - INFOTEC,http://ws.ingeotec.mx/~sadit/,julia,SimilaritySearch,0,16,11,0,53,0,401,,119,4,91,1,0.007363770250368162,0.0,1,1,sadit,1,5,0,2,0,0,push:119d release:401d commits:91 active_maint:1 closed:4 merged:2,https://science.ecosyste.ms/projects/1471
850,ESAT,https://github.com/quanted/esat,dormant,98.0,9.082734247371036,0,Scientific Software,Peer-reviewed,Jupyter Notebook,quanted,quanted,organization,,,pypi,esat,162,0,0,1,28,0,402,,258,3,7,1,0.08041237113402067,0.0,0,0,"",6,2,0,1,0,0,push:258d release:402d commits:7 active_maint:0 closed:1 merged:1,https://science.ecosyste.ms/projects/356
851,nleis.py,https://github.com/yuefan98/nleis.py,dormant,100.0,7.080026499922591,0,Scientific Software,Peer-reviewed,Python,yuefan98,,user,,,pypi,nleis,26,0,0,1,15,0,570,,49,4,4,1,0.12195121951219512,0.0,2,1,yuefan98,0,3,0,3,0,0,push:49d release:570d commits:4 active_maint:1 closed:3 merged:3,https://science.ecosyste.ms/projects/300
852,geostan,https://github.com/connordonegan/geostan,dormant,95.0,12.076419437303302,0,Scientific Software,Peer-reviewed,R,ConnorDonegan,Connor Donegan,user,UT Dallas & UTSW Medical Center,https://connordonegan.github.io,cran,geostan,548,0,0,1,83,0,379,,377,4,0,0,0.023094688221709014,0.0,1,0,"",5,0,4,0,0,0,push:377d release:379d commits:0 active_maint:0 closed:4 merged:0,https://science.ecosyste.ms/projects/1329
853,Neurosift,https://github.com/flatironinstitute/neurosift,active,98.0,9.06554578707295,0,Scientific Software,Peer-reviewed,TypeScript,flatironinstitute,Flatiron Institute,organization,,https://flatironinstitute.org/,pypi,neurosift,20,0,0,1,64,0,720,,29,9,218,7,0.3234782608695652,0.5871559633027523,3,3,"bendichter,h-mayorquin,magland",25,32,4,22,0,0,push:29d release:720d commits:218 active_maint:3 closed:29 merged:22,https://science.ecosyste.ms/projects/684
854,HallThruster.jl,https://github.com/um-pepl/hallthruster.jl,active,100.0,7.049254841255837,0,Scientific Software,Peer-reviewed,Julia,UM-PEPL,Plasmadynamics and Electric Propulsion Laboratory,organization,,pepl.engin.umich.edu,julia,HallThruster,0,0,0,0,36,0,394,,28,11,105,3,0.27241962774957695,0.3904761904761904,2,1,archermarx,5,18,1,10,0,0,push:28d release:394d commits:105 active_maint:1 closed:14 merged:10,https://science.ecosyste.ms/projects/1079
855,ARDL,https://github.com/natsiopoulos/ardl,dormant,93.0,14.04737913529675,0,Scientific Software,Peer-reviewed,R,,,,,,cran,ARDL,1734,1,1,1,21,0,1074,,82,4,10,2,0.20833333333333337,0.4,1,1,Natsiopoulos,0,6,0,6,0,0,push:82d release:1074d commits:10 active_maint:1 closed:6 merged:6,https://science.ecosyste.ms/projects/1330
856,rucrdtw,https://github.com/pboesu/rucrdtw,dormant,93.0,14.01975015005916,0,Scientific Software,Peer-reviewed,C++,pboesu,Philipp Boersch-Supan,user,British Trust for Ornithology,pboesu.github.io,cran,rucrdtw,1431,4,2,1,17,0,962,,145,3,8,1,0.01851851851851849,0.0,1,0,"",0,0,0,0,0,0,push:145d release:962d commits:8 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/3094
857,The psycho Package,https://github.com/neuropsychology/psycho.r,dormant,93.0,14.000688032739426,0,Scientific Software,Peer-reviewed,HTML,neuropsychology,École de Neuropsychologie,organization,,,cran,psycho,1215,2,5,1,155,0,2018,,175,8,4,2,0.0888888888888889,0.25,1,0,"",0,2,0,2,0,0,push:175d release:2018d commits:1 active_maint:0 closed:2 merged:2,https://science.ecosyste.ms/projects/2913
858,SLAM Toolbox,https://github.com/stevemacenski/slam_toolbox,active,95.0,11.999294448302228,0,Scientific Software,Peer-reviewed,C++,SteveMacenski,Steve Macenski,user,Samsung Research,https://www.steve.macenski.com/,,,0,,,,2561,0,,,18,86,20,13,0.34462151394422313,0.8,2,1,SteveMacenski,38,29,21,19,0,0,push:18d commits:20 active_maint:1 closed:44 merged:19,https://science.ecosyste.ms/projects/1892
859,thurstonianIRT,https://github.com/paul-buerkner/thurstonianirt,dead,95.0,11.99457353381068,0,Scientific Software,Peer-reviewed,R,paul-buerkner,Paul-Christian Bürkner,user,,https://paul-buerkner.github.io/,cran,thurstonianIRT,388,1,1,1,37,0,834,,822,9,0,0,0.09352517985611508,0.0,1,0,"",1,0,0,0,0,0,push:822d release:834d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2416
860,ugv_nav4d,https://github.com/dfki-ric/ugv_nav4d,active,100.0,6.980075940561763,0,Scientific Software,Peer-reviewed,C++,dfki-ric,"DFKI GmbH, Robotics Innovation Center",organization,,https://robotik.dfki-bremen.de/en/,,,0,,,,63,0,,,99,26,20,3,0.5940054495912807,0.09999999999999998,4,2,"haider8645,pierrewillenbrockdfki",0,4,0,2,0,0,push:99d commits:20 active_maint:2 closed:2 merged:2,https://science.ecosyste.ms/projects/371
861,omock,https://github.com/ohdsi/omock,active,95.0,11.949243036561157,0,,,HTML,OHDSI,Observational Health Data Sciences and Informatics,organization,,http://ohdsi.org,cran,omock,7734,0,0,1,4,0,332,,41,5,131,2,0.4523076923076923,0.26717557251908397,3,3,"catalamarti,ilovemane,edward-burn",30,21,19,14,0,0,push:41d release:332d commits:131 active_maint:3 closed:33 merged:14,https://science.ecosyste.ms/projects/74087
862,overviewR - Easily Explore Your Data in R,https://github.com/cosimameyer/overviewr,active,95.0,11.949217179730427,0,Scientific Software,Peer-reviewed,R,cosimameyer,Cosima Meyer,user,,cosimameyer.com,cran,overviewR,316,0,0,1,54,0,1261,,87,8,16,1,0.1656626506024096,0.0,2,1,cosimameyer,0,2,0,2,0,0,push:87d release:1261d commits:16 active_maint:1 closed:2 merged:2,https://science.ecosyste.ms/projects/1400
863,pocoMC,https://github.com/minaskar/pocomc,dead,95.0,11.938258557715859,0,Scientific Software,Peer-reviewed,Python,minaskar,Minas Karamanis,user,,https://minaskaramanis.com,pypi,pocomc,285,0,0,1,126,0,678,,322,5,0,0,0.4015151515151515,0.0,2,0,"",3,1,0,0,0,0,push:322d release:678d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1343
864,riccati,https://github.com/fruzsinaagocs/riccati,dead,100.0,6.930494765951627,0,Scientific Software,Peer-reviewed,Python,fruzsinaagocs,Fruzsina Agocs,user,Flatiron Institute,https://fruzsinaagocs.github.io,pypi,riccati,29,1,0,1,12,0,890,,435,3,0,0,0.020000000000000018,0.0,2,0,"",0,1,0,0,0,0,push:435d release:890d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1103
865,hillR,https://github.com/daijiang/hillr,dormant,95.0,11.918870457915244,0,Scientific Software,Peer-reviewed,R,daijiang,Daijiang Li,user,,https://www.dlilab.com,"cran,conda","hillR,r-hillr",502,3,1,1,36,0,1076,,261,8,3,1,0.43442622950819676,0.0,1,0,"",1,0,1,0,0,0,push:261d release:1076d commits:3 active_maint:0 closed:1 merged:0,https://science.ecosyste.ms/projects/2720
866,DisCoTec,https://github.com/sgpp/discotec,active,100.0,6.907755278982137,0,Scientific Software,Peer-reviewed,C++,SGpp,SG++ development team,organization,,sgpp.sparsegrids.org,spack,discotec,0,0,0,2,9,0,329,,73,25,10,1,0.349165120593692,0.0,6,1,freifrauvonbleifrei,0,3,0,0,0,0,push:73d release:329d commits:10 active_maint:1 closed:1 merged:0,https://science.ecosyste.ms/projects/272
867,Fruitbat,https://github.com/abatten/fruitbat,unknown,100.0,6.907755278982137,0,Scientific Software,Peer-reviewed,Python,abatten,Adam Batten,user,Swinburne University of Technology,https://adambatten.com,pypi,fruitbat,23,1,0,1,17,0,1850,,1661,2,0,0,0.004807692307692291,0.0,1,0,"",0,0,0,0,0,0,push:1661d release:1850d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2580
868,PyNumDiff,https://github.com/florisvb/pynumdiff,active,100.0,6.907755278982137,0,Scientific Software,Peer-reviewed,Jupyter Notebook,florisvb,Floris van Breugel,user,"University of Nevada, Reno",https://florisvanbreugel.com/,,,0,,,,134,0,,,48,12,246,5,0.4424242424242424,0.06504065040650409,3,2,"pavelkomarov,florisvb",16,13,10,7,0,0,push:48d commits:246 active_maint:2 closed:18 merged:7,https://science.ecosyste.ms/projects/1565
869,tidyfst,https://github.com/hope-data-science/tidyfst,dormant,93.0,13.902075335243097,0,Scientific Software,Peer-reviewed,R,hope-data-science,Hope,user,Chinese Academy of Sciences,,cran,tidyfst,3414,2,2,1,108,0,449,,94,3,9,1,0.019553072625698276,0.0,1,0,"",0,0,0,0,0,0,push:94d release:449d commits:9 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2162
